subject_id,course_code,semester,active,subject_name,professor,department,grade,subject_type,class_method,credits,is_night,wishlist_count,wishlist_user_count,required_count,avg_wishlist_priority,timetable_count,timetable_user_count,combined_user_count,total_saved_actions,first_wishlist_at,last_wishlist_at,first_timetable_at,last_timetable_at
9258,,,True,K컬처와한국사상,교육혁신본부,교양,,심교,ONLINE,1,False,22,22,2,3.0,41,41,57,63,2026-02-02 06:49:03.991503,2026-02-24 08:15:17.898288,2026-02-02 03:09:52.436031,2026-02-22 05:26:59.636097
9288,,,True,기업가정신,창업지원단,교양,,심교,ONLINE,1,False,19,19,2,3.0,43,43,58,62,2026-02-02 01:50:53.693070,2026-02-11 02:50:45.012749,2026-02-01 16:57:47.944209,2026-02-25 05:08:32.602334
9302,,,True,동물과인간사회,이종구,교양,,심교,OFFLINE,3,False,28,28,1,3.0,30,30,52,58,2026-02-02 06:45:52.361582,2026-06-10 22:10:30.189616,2026-02-02 00:39:21.681910,2026-02-24 11:58:45.259030
10631,,,True,데이터프로그래밍,이장호,컴퓨터공학부,2.0,전핵,ONLINE,3,True,10,10,2,3.0,48,48,50,58,2026-02-02 07:41:14.435311,2026-02-04 08:43:00.732611,2026-02-01 16:43:05.759914,2026-02-04 10:35:01.780486
9325,,,True,미생물학입문,교육혁신본부,교양,,심교,ONLINE,1,False,9,9,1,3.0,46,46,50,55,2026-02-02 09:30:05.537944,2026-02-05 10:17:01.612206,2026-02-02 00:46:56.948299,2026-02-15 08:26:34.645994
9375,,,True,영화예술과문화생활,박근수,교양,,심교,ONLINE,2,False,20,20,1,3.0,31,31,45,51,2026-02-02 04:04:13.046286,2026-02-11 02:35:46.085932,2026-02-01 17:38:12.035954,2026-02-25 05:56:29.578888
9366,,,True,역사초보자를위한한국사엿보기,교육혁신본부,교양,,심교,ONLINE,1,False,13,13,2,3.0,36,36,43,49,2026-02-02 06:55:09.066988,2026-02-05 05:02:44.116878,2026-02-02 03:18:51.886391,2026-02-25 06:32:16.991290
9345,,,True,성격과인간심리의이해,서신화,교양,,심교,OFFLINE,3,False,23,23,2,3.0,26,26,42,49,2026-02-01 17:41:04.419589,2026-02-04 11:14:20.026976,2026-02-02 00:19:11.997399,2026-02-05 03:20:47.803938
9175,,,True,기초스페인어,문성주,교양,,핵교,OFFLINE,3,False,14,14,1,3.0,32,32,38,46,2026-02-02 01:12:18.288892,2026-02-19 16:40:49.168622,2026-02-01 19:03:28.522437,2026-02-10 13:22:29.107710
9246,,,True,3D모션캡쳐와관련기술의적용,교육혁신본부,교양,,심교,ONLINE,1,False,12,12,1,3.0,33,33,39,45,2026-02-02 11:41:04.012535,2026-02-24 08:17:35.154341,2026-02-01 17:02:24.003497,2026-03-05 09:49:21.861234
10836,,,True,전자기학,서정현,전자공학부,2.0,전핵,BLENDED,3,False,17,17,2,3.0,28,28,37,45,2026-02-01 23:29:49.124023,2026-02-04 06:17:24.917061,2026-02-01 22:16:10.196709,2026-02-04 16:45:18.266009
11033,,,True,국제무역보험론,김규진,무역학부,3.0,전심,BLENDED,3,False,9,9,1,3.0,35,35,38,44,2026-02-02 02:25:33.573552,2026-02-04 14:45:07.991228,2026-02-02 02:06:17.529671,2026-02-05 01:17:42.028227
12151,,,True,모두의인공지능,OCU,심화교양,,심교,ONLINE,3,False,8,8,1,3.0,36,36,38,44,2026-02-02 07:44:55.031691,2026-02-04 15:01:02.758737,2026-02-02 09:52:03.347136,2026-02-05 10:17:57.180867
10823,,,True,복소함수및벡터,구경헌,전자공학부,2.0,기교,OFFLINE,3,False,15,15,4,3.0,29,29,36,44,2026-02-01 23:26:38.620750,2026-02-04 15:44:57.742461,2026-02-02 03:06:01.355782,2026-02-04 16:19:13.931211
9337,,,True,삶과천문학,김민수,교양,,심교,OFFLINE,3,False,22,22,0,3.0,21,21,40,43,2026-02-02 01:49:12.460071,2026-02-24 08:29:01.015877,2026-02-02 02:36:45.757430,2026-06-10 11:59:47.651194
9154,,,True,INU전공탐구,융합자유전공대학,교양,,핵교,OFFLINE,3,False,19,19,2,3.0,23,23,38,42,2026-02-02 01:39:32.189584,2026-06-10 22:13:15.983319,2026-02-02 01:39:45.803387,2026-06-10 22:12:52.965704
9226,,,True,차라투스트라춤추는별이되어라,송대현,교양,,핵교,OFFLINE,3,False,18,18,0,3.0,24,24,36,42,2026-02-01 17:38:12.710220,2026-02-22 13:16:37.838427,2026-02-02 06:37:45.896344,2026-02-23 01:25:25.511721
9355,,,True,스토리텔링뮤직,김규,교양,,심교,OFFLINE,2,False,19,19,1,3.0,22,22,38,41,2026-02-02 02:16:52.333537,2026-02-04 12:36:36.060546,2026-02-02 08:46:18.105538,2026-02-24 03:18:10.647247
9208,,,True,위대한개츠비와그의친구들,남정현,교양,,핵교,OFFLINE,3,False,19,19,0,3.0,22,22,37,41,2026-02-01 23:21:41.955314,2026-02-19 15:11:35.409510,2026-02-02 02:42:33.408290,2026-02-05 02:26:56.708893
11027,,,True,국제통상론,고보민,무역학부,2.0,전심,OFFLINE,3,False,8,8,2,3.0,33,33,36,41,2026-02-01 19:38:11.437906,2026-02-04 15:18:46.642747,2026-02-01 16:57:01.124664,2026-02-06 03:16:44.514324
11017,,,True,국제무역론,이윤,무역학부,2.0,전핵,OFFLINE,3,False,14,14,3,3.0,27,27,35,41,2026-02-02 02:25:55.748738,2026-02-04 15:18:08.919213,2026-02-01 17:10:50.197785,2026-02-04 14:47:12.064756
10499,,,True,MIS개론,김태훈,경영학부,2.0,전핵,BLENDED,3,False,11,11,4,3.0,30,30,34,41,2026-02-02 04:43:42.982090,2026-02-04 04:44:12.101524,2026-02-02 00:35:00.229529,2026-02-04 10:29:56.875295
9319,,,True,물류의이해,김우중,교양,,심교,BLENDED,3,False,18,18,0,3.0,23,23,33,41,2026-02-02 08:08:04.280869,2026-02-08 01:53:59.823857,2026-02-02 10:06:15.946345,2026-03-04 01:43:40.171279
12150,,,True,마음을읽어주는미술치료,OCU,심화교양,,심교,ONLINE,3,False,4,4,0,3.0,36,36,40,40,2026-02-02 11:55:16.697458,2026-02-04 08:37:45.402191,2026-02-02 07:23:16.568031,2026-02-05 02:19:47.816995
9198,,,True,심리학의이해,박준성,교양,,핵교,OFFLINE,3,True,22,22,1,3.0,18,18,37,40,2026-02-02 04:33:16.884950,2026-02-09 23:30:19.436695,2026-02-02 05:40:02.946919,2026-02-10 03:40:30.981200
9411,,,True,토익리딩집중,이은재,교양,,심교,OFFLINE,2,False,17,17,2,3.0,23,23,33,40,2026-02-02 02:32:03.091418,2026-02-04 10:17:01.828252,2026-02-02 02:02:53.320628,2026-02-15 09:27:50.670905
11025,,,True,물류개론,안영효,무역학부,2.0,전핵,OFFLINE,3,False,13,13,3,3.0,27,27,33,40,2026-02-02 03:44:12.955535,2026-02-04 15:17:31.692823,2026-02-01 17:10:43.072060,2026-02-04 10:26:00.760001
10800,,,True,회로이론,김태훈,전자공학전공,2.0,전핵,OFFLINE,3,False,19,19,1,3.0,20,20,30,39,2026-02-01 23:29:06.264068,2026-02-04 07:11:47.679514,2026-02-02 04:19:24.854779,2026-02-05 05:46:33.648230
10851,,,True,신호및시스템,변상원,전자공학부,3.0,전심,ONLINE,3,False,14,14,1,3.0,24,24,31,38,2026-02-02 07:57:06.561996,2026-02-10 01:38:17.111589,2026-02-02 02:08:20.128711,2026-02-04 07:56:10.366485
10853,,,True,인공지능,조환호,전자공학부,3.0,전심,OFFLINE,3,False,16,16,2,3.0,22,22,30,38,2026-02-02 03:22:41.757334,2026-02-23 07:10:08.440279,2026-02-01 17:36:56.204202,2026-02-04 11:09:54.589659
9356,,,True,스토리텔링뮤직,김규,교양,,심교,OFFLINE,2,False,19,19,0,3.0,18,18,35,37,2026-02-02 05:43:58.669637,2026-02-23 23:56:42.607682,2026-02-02 04:21:05.515846,2026-02-24 03:18:08.541514
9331,,,True,사고력향상법,박동명,교양,,심교,OFFLINE,3,False,18,18,1,3.0,19,19,31,37,2026-02-01 17:07:53.383331,2026-02-13 05:22:52.025008,2026-02-01 16:44:49.233850,2026-02-10 03:40:10.686330
9045,,,True,(HUSS국립부경대)과거사청산과포용의문화,미배정,HUSS(타대학),1.0,전심,OFFLINE,3,False,25,25,0,3.0,12,12,30,37,2026-02-01 16:51:10.767434,2026-05-16 13:08:49.493976,2026-02-16 15:50:58.941082,2026-05-10 13:48:51.019868
10933,,,True,공학수학 1,김영진,기계공학과,2.0,전기,BLENDED,3,False,7,7,1,3.0,30,30,30,37,2026-02-01 17:41:19.106070,2026-02-04 05:51:50.912361,2026-02-01 17:41:11.195349,2026-02-05 07:03:05.938802
10824,,,True,스마트시스템입문,김영현,전자공학부,2.0,전기,OFFLINE,3,False,15,15,1,3.0,22,22,29,37,2026-02-01 23:31:41.722526,2026-02-03 17:51:57.290291,2026-02-02 04:27:03.674046,2026-02-04 14:34:51.331909
9280,,,True,경제적자유를위한투자기술,유영태,교양,,심교,OFFLINE,3,False,13,13,1,3.0,23,23,34,36,2026-02-02 01:36:42.014041,2026-02-04 10:30:47.669701,2026-02-02 00:07:04.112212,2026-02-05 10:39:48.513599
9284,,,True,교과서에서만나지못한조선의역사,교육혁신본부,교양,,심교,ONLINE,1,False,6,6,1,3.0,30,30,34,36,2026-02-02 09:29:40.923298,2026-02-04 15:28:12.079061,2026-02-02 07:28:45.726057,2026-02-23 07:27:18.300803
9202,,,True,심리학의이해,서신화,교양,,핵교,OFFLINE,3,True,16,16,1,3.0,20,20,33,36,2026-02-02 01:03:35.977270,2026-02-04 15:12:30.238160,2026-02-02 06:47:24.200596,2026-02-05 00:24:08.953101
9434,,,True,한국전근대사의이해,신유아,교양,,심교,OFFLINE,3,False,12,12,1,3.0,24,24,33,36,2026-02-02 06:47:09.189942,2026-02-04 14:32:07.623846,2026-02-02 06:42:53.496241,2026-02-19 08:00:10.293500
9174,,,True,기초스페인어,문성주,교양,,핵교,OFFLINE,3,False,20,20,1,3.0,16,16,31,36,2026-02-02 03:49:10.695158,2026-02-04 17:55:02.012202,2026-02-02 07:20:19.987443,2026-02-20 12:43:33.038645
10840,,,True,반도체소자,정은교,전자공학부,3.0,전핵,BLENDED,3,False,14,14,1,3.0,22,22,31,36,2026-02-02 01:17:40.096217,2026-02-04 10:11:12.774057,2026-02-02 03:54:52.731094,2026-02-04 11:04:36.456910
9383,,,True,음악과스토리텔링으로읽는글로벌KCulture,김규,교양,,심교,OFFLINE,3,False,14,14,0,3.0,22,22,29,36,2026-02-01 21:35:49.219901,2026-02-04 10:15:01.994389,2026-02-01 21:46:16.699346,2026-02-09 12:27:12.856561
9436,,,True,한반도와유라시아,조형진,교양,,심교,OFFLINE,3,False,13,13,0,3.0,22,22,31,35,2026-02-02 09:26:27.002733,2026-02-04 11:12:31.133037,2026-02-02 10:03:16.247710,2026-02-13 15:20:12.052558
10464,,,True,원가회계,최평국,세무회계학과,2.0,전핵,OFFLINE,3,False,4,4,3,3.0,31,31,31,35,2026-02-02 04:31:41.963269,2026-02-04 05:18:30.172913,2026-02-01 17:35:49.365770,2026-02-04 10:50:33.346318
10857,,,True,캡스턴디자인1,홍연찬,전자공학과,4.0,전핵,OFFLINE,3,False,12,12,0,3.0,23,23,31,35,2026-02-02 03:20:47.761400,2026-02-04 08:42:36.990450,2026-02-01 17:39:19.888411,2026-02-04 09:17:26.053187
9795,,,True,유기화학(1),박경민,생명공학전공,2.0,전핵,OFFLINE,3,False,6,6,2,3.0,29,29,29,35,2026-02-02 02:02:13.813799,2026-02-03 11:35:02.294171,2026-02-01 19:50:23.982259,2026-02-04 10:25:20.315682
10651,,,True,운영체제,한재현,컴퓨터공학부,3.0,전핵,OFFLINE,3,False,12,12,1,3.0,23,23,29,35,2026-02-02 07:17:54.515918,2026-02-04 08:43:18.644354,2026-02-01 21:08:57.002825,2026-02-04 09:00:14.640636
9232,,,True,취창업진로세미나,취업경력개발원,교양,,핵교,OFFLINE,1,False,16,16,0,3.0,18,18,32,34,2026-02-01 17:37:47.829511,2026-02-05 06:58:10.523560,2026-02-02 06:27:55.825471,2026-02-05 07:09:58.433647
9275,,,True,결혼과가족,류민영,교양,,심교,OFFLINE,3,False,15,15,0,3.0,18,18,32,33,2026-02-01 16:39:18.843563,2026-02-10 08:33:40.402588,2026-02-02 08:35:46.700026,2026-02-04 13:47:37.898600
9205,,,True,열린사회와다문화,정선주,교양,,핵교,OFFLINE,3,False,17,17,3,3.0,16,16,29,33,2026-02-02 04:21:15.262598,2026-06-10 22:14:53.155842,2026-02-02 05:49:52.538357,2026-02-18 03:31:41.144855
9341,,,True,생활속의경제원리,오경희,교양,,심교,OFFLINE,3,False,17,17,1,3.0,16,16,29,33,2026-02-01 17:40:50.020094,2026-02-05 03:16:47.470090,2026-02-01 18:04:05.949452,2026-02-19 12:05:37.918624
10584,,,True,리눅스기초및프로그래밍,김영필,정보통신공학과,2.0,전심,OFFLINE,3,False,8,8,1,3.0,25,25,29,33,2026-02-02 02:07:11.817839,2026-02-04 04:42:34.502793,2026-02-02 01:22:38.460595,2026-02-06 07:14:29.945003
11059,,,True,미시경제학,오태희,경제학과,2.0,전핵,OFFLINE,3,False,5,5,2,3.0,28,28,29,33,2026-02-01 16:48:21.686466,2026-02-04 10:36:11.789811,2026-02-01 16:46:31.239976,2026-02-04 10:36:17.093009
9358,,,True,신비로운해양생물이야기,이재성,교양,,심교,OFFLINE,3,False,16,16,0,3.0,17,17,28,33,2026-02-02 11:25:01.645907,2026-02-22 11:50:36.137360,2026-02-02 12:05:33.492804,2026-06-10 12:00:32.584275
10281,,,True,기초기능해부학,전경규,스포츠과학부,2.0,전기,OFFLINE,2,False,5,5,2,3.0,27,27,29,32,2026-02-03 04:57:06.455558,2026-02-04 11:57:51.704569,2026-02-02 08:14:38.846727,2026-02-06 15:21:39.359270
10633,,,True,자료구조,안재균,컴퓨터공학부,2.0,전핵,BLENDED,3,False,8,8,2,3.0,24,24,28,32,2026-02-02 05:55:05.276852,2026-02-04 08:42:50.148524,2026-02-02 05:39:44.321523,2026-02-06 06:44:48.922311
11151,,,True,영화의이해,이동후,미디어커뮤니케이션학과,2.0,전심,OFFLINE,3,False,7,7,2,3.0,25,25,27,32,2026-02-02 06:44:47.030598,2026-02-03 12:43:45.137410,2026-02-02 00:59:20.480032,2026-02-05 06:39:37.685275
10839,,,True,반도체소자,정은교,전자공학부,3.0,전핵,BLENDED,3,False,15,15,3,3.0,17,17,26,32,2026-02-02 01:17:37.819393,2026-02-04 10:11:11.905305,2026-02-01 17:38:40.159070,2026-02-04 11:29:26.716466
9277,,,True,경영데이터분석,강희재,교양,,심교,BLENDED,3,False,11,11,1,3.0,21,21,25,32,2026-02-02 09:17:16.068520,2026-02-04 09:39:58.982024,2026-02-02 01:34:58.198417,2026-02-08 01:54:37.067080
10852,,,True,신호및시스템,변상원,전자공학부,3.0,전심,ONLINE,3,False,15,15,2,3.0,17,17,25,32,2026-02-02 10:30:19.207992,2026-02-04 11:06:11.853663,2026-02-02 01:19:26.779698,2026-02-06 05:38:40.729606
9339,,,True,생활법률,이윤희,교양,,심교,OFFLINE,3,False,18,18,0,3.0,13,13,30,31,2026-02-01 16:40:38.837571,2026-02-10 06:43:40.126381,2026-02-02 07:53:44.864428,2026-02-05 03:05:06.008188
10778,,,True,확정적경영과학,이종헌,산업경영공학과,2.0,전핵,OFFLINE,3,False,6,6,2,3.0,25,25,28,31,2026-02-02 01:58:30.334656,2026-02-04 06:47:20.724745,2026-02-01 16:43:30.168673,2026-02-05 05:25:45.653446
10779,,,True,데이터베이스,이세린,산업경영공학과,2.0,전심,OFFLINE,3,False,8,8,2,3.0,23,23,28,31,2026-02-02 04:21:16.512315,2026-02-04 05:59:56.679224,2026-02-01 18:51:42.772852,2026-02-05 15:18:53.876941
9798,,,True,식품공학개론,서명지,생명공학전공,2.0,전심,ONLINE,3,False,6,6,1,3.0,25,25,27,31,2026-02-02 02:20:55.558395,2026-02-04 07:04:10.248086,2026-02-02 02:19:32.207709,2026-02-04 11:38:13.438584
10517,,,True,전략경영,박현준,경영학부,3.0,전핵,BLENDED,3,False,8,8,2,3.0,23,23,27,31,2026-02-02 10:58:11.718573,2026-02-04 03:31:05.975878,2026-02-02 01:36:09.088832,2026-02-04 10:48:42.099279
10552,,,True,마이크로컨트롤러구조,황광일,임베디드시스템공학과,2.0,전핵,OFFLINE,3,False,6,6,2,3.0,25,25,26,31,2026-02-01 17:40:43.725888,2026-04-01 06:02:58.077295,2026-02-01 23:24:59.476395,2026-02-04 11:01:59.990444
10554,,,True,통신기초,김현범,임베디드시스템공학과,2.0,전심,OFFLINE,3,False,6,6,2,3.0,25,25,26,31,2026-02-01 17:40:44.483767,2026-04-01 06:02:58.643666,2026-02-01 23:23:46.507721,2026-02-10 01:43:49.357193
10641,,,True,시뮬레이션 기초 및 실습,김지범,컴퓨터공학부,2.0,전심,ONLINE,3,False,8,8,2,3.0,23,23,26,31,2026-02-02 07:41:30.265870,2026-02-03 16:17:44.865245,2026-02-02 05:55:31.682493,2026-02-03 23:58:54.316444
10774,,,True,확률및통계(1),류도현,산업경영공학과,2.0,전기,OFFLINE,3,False,8,8,2,3.0,23,23,26,31,2026-02-02 01:58:31.207083,2026-02-04 06:46:27.714243,2026-02-01 18:51:09.410558,2026-02-04 08:53:34.859606
10776,,,True,인간공학,최서빈,산업경영공학과,2.0,전핵,OFFLINE,3,False,6,6,2,3.0,25,25,26,31,2026-02-02 01:58:28.368751,2026-02-03 12:43:15.229243,2026-02-02 01:42:23.390963,2026-02-05 15:23:55.365851
10854,,,True,인공지능,조환호,전자공학부,3.0,전심,OFFLINE,3,False,16,16,1,3.0,15,15,26,31,2026-02-02 04:08:58.574031,2026-02-04 10:11:32.664639,2026-02-02 01:22:03.872477,2026-02-05 11:07:37.256867
9317,,,True,문화예술로배우는생명의기원,예정용,교양,,심교,OFFLINE,3,False,17,17,1,3.0,14,14,24,31,2026-02-02 01:39:35.310491,2026-02-13 08:17:08.151334,2026-02-02 12:06:44.060613,2026-02-13 07:48:06.912429
9367,,,True,연극예술과문화생활,박근수,교양,,심교,ONLINE,2,False,10,10,0,3.0,20,20,29,30,2026-02-01 20:29:46.492494,2026-02-04 13:57:05.989845,2026-02-02 03:47:20.631004,2026-02-17 16:40:56.045510
12147,,,True,운동처방실제,OCU,심화교양,,심교,ONLINE,3,False,3,3,0,3.0,27,27,28,30,2026-02-02 11:56:51.592554,2026-02-03 06:31:18.326790,2026-02-02 09:19:25.673234,2026-02-07 10:42:02.790824
9108,,,True,커리어로드맵,취업경력개발원,일선,,일선,OFFLINE,1,False,5,5,0,3.0,25,25,27,30,2026-02-02 04:23:48.325920,2026-02-03 19:49:16.036849,2026-02-02 04:17:49.159930,2026-02-06 07:41:57.442174
9194,,,True,서양의역사와문화,안창모,교양,,핵교,OFFLINE,3,False,13,13,0,3.0,17,17,27,30,2026-02-02 05:16:57.430300,2026-02-04 15:25:09.883759,2026-02-02 02:12:58.212713,2026-02-22 06:24:23.286263
10635,,,True,Java언어,허혜선,컴퓨터공학부,2.0,전심,OFFLINE,2,False,4,4,1,3.0,26,26,27,30,2026-02-02 01:58:23.212564,2026-02-03 10:56:23.040896,2026-02-02 01:57:40.135224,2026-02-04 10:37:53.569996
10708,,,True,화학공학양론,김종우,에너지화학공학과,2.0,전핵,OFFLINE,3,False,3,3,0,3.0,27,27,27,30,2026-02-03 02:40:10.056990,2026-02-03 18:20:54.265099,2026-02-01 16:39:35.075740,2026-02-04 10:25:10.908273
10638,,,True,디지털공학,김우일,컴퓨터공학부,2.0,전심,BLENDED,3,False,6,6,1,3.0,24,24,26,30,2026-02-02 05:59:07.302004,2026-02-04 10:22:09.554380,2026-02-02 05:53:42.334309,2026-02-06 00:37:50.274351
10859,,,True,고체전자소자,김태훈,전자공학과,4.0,전심,OFFLINE,3,False,6,6,0,3.0,24,24,26,30,2026-02-02 05:32:12.756454,2026-02-04 08:42:59.379995,2026-02-01 19:01:07.176752,2026-02-04 09:16:26.116226
10877,,,True,회로이론(1),정영식,전기공학과,2.0,전핵,OFFLINE,3,False,8,8,0,3.0,22,22,25,30,2026-02-02 00:47:56.579613,2026-02-13 08:17:06.304558,2026-02-01 20:04:46.057477,2026-02-21 07:45:21.736551
9688,,,True,국제투자법,장석영,법학부,3.0,전심,OFFLINE,3,False,10,10,1,3.0,20,20,24,30,2026-02-02 07:10:02.932007,2026-02-04 07:20:25.021006,2026-02-02 04:46:51.046831,2026-02-05 01:32:59.345103
9090,,,True,NCS의 이해,취업경력개발원,일선,,일선,OFFLINE,1,False,10,10,2,3.0,20,20,23,30,2026-02-02 04:18:48.770831,2026-02-10 05:15:56.725956,2026-02-02 02:38:19.001059,2026-02-10 05:15:54.021889
11024,,,True,물류개론,안영효,무역학부,2.0,전핵,OFFLINE,3,False,9,9,1,3.0,20,20,29,29,2026-02-01 20:02:34.336488,2026-02-04 15:17:29.041089,2026-02-01 16:56:42.012508,2026-02-04 10:30:45.950366
10486,,,True,경영학원론,박현준,경영학부,1.0,전기,OFFLINE,3,False,11,11,0,3.0,18,18,28,29,2026-02-02 06:57:55.358774,2026-02-25 06:10:06.024373,2026-02-02 03:45:45.240351,2026-02-24 17:20:46.133745
12152,,,True,4차산업혁명기술과자동차이야기,OCU,심화교양,,심교,ONLINE,3,False,5,5,0,3.0,24,24,28,29,2026-02-02 11:53:56.423953,2026-02-03 05:52:22.314458,2026-02-02 08:15:48.630665,2026-02-06 08:00:52.905947
9379,,,True,우리가살고있는신비한지구,최윤성,교양,,심교,OFFLINE,3,False,10,10,0,3.0,19,19,26,29,2026-02-02 09:26:13.513013,2026-02-04 11:15:04.723546,2026-02-02 05:26:50.199498,2026-06-10 12:01:16.749207
10500,,,True,경영과학,김서영,경영학부,2.0,전핵,OFFLINE,3,False,10,10,0,3.0,19,19,26,29,2026-02-02 01:29:34.538592,2026-02-04 06:20:19.759549,2026-02-02 01:29:39.720966,2026-02-04 10:37:39.575014
10634,,,True,자료구조,안재균,컴퓨터공학부,2.0,전핵,BLENDED,3,False,5,5,0,3.0,24,24,26,29,2026-02-02 05:55:07.826091,2026-02-04 08:43:03.237842,2026-02-02 03:48:07.380059,2026-02-06 01:36:47.473495
10892,,,True,에너지발생 및 운용,김용하,전기공학과,3.0,전심,OFFLINE,3,False,5,5,0,3.0,24,24,26,29,2026-02-02 00:57:30.054670,2026-02-03 13:55:17.190566,2026-02-01 22:47:24.511444,2026-02-05 01:56:14.434800
10799,,,True,회로이론,박창주,전자공학전공,2.0,전핵,OFFLINE,3,False,14,14,1,3.0,15,15,25,29,2026-02-01 23:29:04.869064,2026-02-03 18:32:14.418594,2026-02-01 22:17:23.837282,2026-02-04 16:32:12.262771
10939,,,True,공업열역학1,김상문,기계공학과,2.0,전핵,BLENDED,3,False,8,8,1,3.0,21,21,25,29,2026-02-02 02:50:42.799382,2026-02-04 05:51:44.248876,2026-02-02 05:28:03.377049,2026-02-04 15:11:07.976217
10286,,,True,스포츠사회학,임새미,스포츠과학부,2.0,전핵,OFFLINE,3,False,2,2,1,3.0,26,26,27,28,2026-02-03 06:29:31.237311,2026-02-04 11:58:17.225243,2026-02-02 01:43:58.655505,2026-02-05 03:17:25.740408
11023,,,True,물류개론,안영효,무역학부,2.0,전핵,OFFLINE,3,False,9,9,1,3.0,19,19,27,28,2026-02-02 02:27:15.855211,2026-02-04 15:17:26.827288,2026-02-01 17:10:39.110267,2026-02-05 15:09:26.784244
9363,,,True,엔지니어정약용탐구,교육혁신본부,교양,,심교,ONLINE,1,False,5,5,0,3.0,23,23,26,28,2026-02-02 01:15:20.821471,2026-02-04 08:24:47.957874,2026-02-02 01:15:19.663840,2026-04-21 08:00:58.222589
9192,,,True,사회과학고전읽기,조형진,교양,,핵교,OFFLINE,3,False,17,17,0,3.0,11,11,24,28,2026-02-01 21:34:33.981657,2026-02-19 14:47:31.573821,2026-02-02 01:06:34.600622,2026-02-04 12:22:36.526528
10551,,,True,데이터구조,강석훈,임베디드시스템공학과,2.0,전핵,BLENDED,3,False,4,4,3,3.0,24,24,24,28,2026-02-01 17:40:34.443461,2026-02-04 11:00:56.978568,2026-02-01 17:40:33.064529,2026-02-04 11:01:57.815510
9794,,,True,물리화학,양기석,생명공학전공,2.0,전핵,OFFLINE,3,False,6,6,1,3.0,22,22,23,28,2026-02-02 02:45:22.220842,2026-02-03 11:35:00.034462,2026-02-01 19:50:21.301658,2026-02-03 17:09:04.669416
10621,,,True,이산수학,김지범,컴퓨터공학부,1.0,전기,ONLINE,3,False,5,5,0,3.0,23,23,23,28,2026-02-02 05:36:38.251075,2026-02-09 04:18:08.847201,2026-02-01 16:47:21.774096,2026-03-05 12:27:02.766096
10845,,,True,전자회로,유종근,전자공학부,3.0,전핵,ONLINE,3,False,12,12,3,3.0,16,16,23,28,2026-02-02 03:12:15.394461,2026-02-04 10:11:20.689768,2026-02-02 04:22:23.763451,2026-02-04 07:47:30.767240
10875,,,True,전자기학(1),이우찬,전기공학과,2.0,전핵,OFFLINE,3,False,6,6,0,3.0,22,22,23,28,2026-02-02 05:47:16.364694,2026-02-13 08:17:01.446516,2026-02-02 01:22:17.063350,2026-02-21 07:45:10.367775
10501,,,True,경영과학,김서영,경영학부,2.0,전핵,OFFLINE,3,False,13,13,1,3.0,15,15,21,28,2026-02-02 04:44:53.965010,2026-02-04 06:20:21.361549,2026-02-02 00:10:23.776305,2026-02-04 09:30:56.894920
9231,,,True,취창업진로세미나,취업경력개발원,교양,,핵교,OFFLINE,1,False,7,7,1,3.0,20,20,26,27,2026-02-02 05:20:02.208008,2026-02-03 18:43:27.816444,2026-02-02 03:03:16.769149,2026-02-05 13:28:21.477444
9380,,,True,우리가살고있는신비한지구,최윤성,교양,,심교,OFFLINE,3,False,11,11,0,3.0,16,16,26,27,2026-02-01 21:44:17.846003,2026-02-24 08:29:27.699781,2026-02-02 08:14:55.390556,2026-02-04 11:29:29.611208
9185,,,True,문학욕망의윤리를말하다,최혜림,교양,,핵교,OFFLINE,3,False,10,10,1,3.0,17,17,25,27,2026-02-02 06:39:17.981985,2026-02-11 03:45:35.212720,2026-02-01 19:07:56.691551,2026-02-27 12:03:37.177920
10642,,,True,정보보호개론,민병준,컴퓨터공학부,2.0,전심,OFFLINE,2,False,6,6,0,3.0,21,21,25,27,2026-02-02 01:43:15.206047,2026-02-03 11:25:00.963799,2026-02-02 06:26:26.583058,2026-02-06 06:20:43.848752
9254,,,True,Introduction to Film and Media Studies,조지민,교양,,심교,OFFLINE,3,False,9,9,0,3.0,18,18,24,27,2026-02-01 20:32:08.278038,2026-02-04 16:14:25.272181,2026-02-01 16:57:21.416886,2026-02-22 06:27:18.948328
10583,,,True,회로이론,전현채,정보통신공학과,2.0,전핵,BLENDED,3,False,7,7,0,3.0,20,20,24,27,2026-02-02 08:57:05.542499,2026-02-05 03:22:22.087800,2026-02-02 08:17:39.048785,2026-02-05 03:22:27.733835
10704,,,True,공학수학 1,윤정식,에너지화학공학과,2.0,전핵,OFFLINE,3,False,3,3,0,3.0,24,24,24,27,2026-02-03 02:40:01.748359,2026-02-03 18:20:29.364253,2026-02-01 16:40:29.419543,2026-02-09 11:42:05.237091
11018,,,True,국제무역론,이윤,무역학부,2.0,전핵,OFFLINE,3,False,9,9,2,3.0,18,18,24,27,2026-02-02 11:30:37.160752,2026-02-04 15:18:09.714743,2026-02-01 17:10:51.054824,2026-02-04 12:27:05.077463
11021,,,True,금융경제학,김준식,무역학부,2.0,전핵,OFFLINE,3,False,10,10,2,3.0,17,17,23,27,2026-02-02 04:21:46.265748,2026-02-04 15:18:16.283916,2026-02-02 09:49:49.190058,2026-02-04 08:55:58.448795
