schedule_id,subject_id,subject_name,professor,department,grade,subject_type,day_of_week,start_time,end_time,duration
12685,10231,생체역학,김남웅,운동건강학부,3.0,전기,수,8.5,10.0,1.5
12686,10232,운동부하검사,미배정,운동건강학부,3.0,전핵,금,6.0,8.0,2.0
12687,10233,운동부하검사,미배정,운동건강학부,3.0,전핵,금,8.0,10.0,2.0
12688,10234,하지운동손상평가,미배정,운동건강학부,3.0,전핵,금,8.0,10.0,2.0
12689,10236,Aqua Therapy,김동일,운동건강학부,3.0,전심,화,2.0,4.0,2.0
12690,10237,요가,임명주,운동건강학부,3.0,전심,월,4.0,6.0,2.0
12691,10238,요가,임명주,운동건강학부,3.0,전심,월,6.0,8.0,2.0
12692,10239,운동건강과학실습,박영민,운동건강학부,3.0,전심,월,6.0,8.0,2.0
12693,10240,운동건강과학실습,박영민,운동건강학부,3.0,전심,월,4.0,6.0,2.0
12694,10241,운동발달학습,성창훈,운동건강학부,3.0,전심,월,2.5,4.0,1.5
12695,10241,운동발달학습,성창훈,운동건강학부,3.0,전심,목,5.5,7.0,1.5
12696,10242,운동영양학,김태완,운동건강학부,3.0,전심,금,1.0,2.5,1.5
12697,10243,장애운동재활이론및실습심화,김동일,운동건강학부,3.0,전심,화,8.5,10.0,1.5
12698,10243,장애운동재활이론및실습심화,김동일,운동건강학부,3.0,전심,목,4.0,5.5,1.5
12699,10244,장애질환별체형교정기초,미배정,운동건강학부,3.0,전심,목,1.0,3.0,2.0
12700,10245,퍼포먼스트레이닝기초,홍성현,운동건강학부,3.0,전심,수,4.0,6.0,2.0
12701,10247,필드골프,성창훈,운동건강학부,3.0,전심,월,8.0,10.0,2.0
12702,10248,필드골프,성창훈,운동건강학부,3.0,전심,목,8.0,10.0,2.0
12703,10249,건강운동관리사세미나,김성언,운동건강학부,4.0,전핵,금,6.0,10.0,4.0
12704,10250,건강운동관리사세미나,김성언,운동건강학부,4.0,전핵,금,2.0,6.0,4.0
12705,10251,생체역학실습,김남웅,운동건강학부,4.0,전심,목,6.0,8.0,2.0
12706,10252,수상스포츠,미배정,운동건강학부,4.0,전심,수,10.0,12.0,2.0
12707,10253,수상스포츠,성호준,운동건강학부,4.0,전심,수,10.0,12.0,2.0
12708,10254,스포츠소비자행동론,성호준,운동건강학부,4.0,전심,월,6.0,8.0,2.0
12709,10255,스포츠영어1,성호준,운동건강학부,4.0,전심,화,6.0,8.0,2.0
12710,10256,운동과학캡스톤디자인,박영민,운동건강학부,4.0,전심,월,2.0,4.0,2.0
12711,10257,운동재활론,김남웅,운동건강학부,4.0,전심,목,1.0,3.0,2.0
12712,10258,운동코칭론,박상혁,운동건강학부,4.0,전심,화,1.0,2.5,1.5
12713,10258,운동코칭론,박상혁,운동건강학부,4.0,전심,수,2.5,4.0,1.5
12714,10259,질환및장애별재활지도법,김동일,운동건강학부,4.0,전심,목,8.0,10.0,2.0
12715,10260,펜싱,안효준,운동건강학부,4.0,전심,수,4.0,6.0,2.0
12716,10261,현장지도실습1,성호준,운동건강학부,4.0,전심,목,4.0,6.0,2.0
12717,10262,현장지도실습1,성호준,운동건강학부,4.0,전심,월,8.0,10.0,2.0
12718,10264,기초수영,함경수,스포츠과학부,1.0,전기,화,6.0,8.0,2.0
12719,10264,기초수영,함경수,스포츠과학부,1.0,전기,목,8.0,10.0,2.0
12720,10265,기초수영,박진아,스포츠과학부,1.0,전기,화,6.0,8.0,2.0
12721,10265,기초수영,박진아,스포츠과학부,1.0,전기,목,8.0,10.0,2.0
12722,10266,기초수영,함경수,스포츠과학부,1.0,전기,화,8.0,10.0,2.0
12723,10266,기초수영,함경수,스포츠과학부,1.0,전기,목,6.0,8.0,2.0
12724,10267,자기설계세미나 I,강년주,스포츠과학부,1.0,전기,월,3.0,4.0,1.0
12725,10268,자기설계세미나 I,윤기준,스포츠과학부,1.0,전기,수,9.0,10.0,1.0
12726,10269,자기설계세미나 I,임새미,스포츠과학부,1.0,전기,수,9.0,10.0,1.0
12727,10270,자기설계세미나 I,박상혁,스포츠과학부,1.0,전기,수,9.0,10.0,1.0
12728,10271,자기설계세미나 I,전경규,스포츠과학부,1.0,전기,수,9.0,10.0,1.0
12729,10272,스포츠과학입문,이세원,스포츠과학부,1.0,전심,화,2.0,4.0,2.0
12730,10273,스포츠커뮤니케이션,박상혁,스포츠과학부,1.0,전심,수,5.0,7.0,2.0
12731,10274,스포츠커뮤니케이션,박상혁,스포츠과학부,1.0,전심,화,4.0,6.0,2.0
12732,10275,육상(트랙),이도흥,스포츠과학부,1.0,전심,수,1.0,3.0,2.0
12733,10276,육상(트랙),이도흥,스포츠과학부,1.0,전심,수,3.0,5.0,2.0
12734,10277,체조,김나경,스포츠과학부,1.0,전심,금,2.0,4.0,2.0
12735,10278,체조,김나경,스포츠과학부,1.0,전심,금,4.0,6.0,2.0
12736,10279,축구,유우람,스포츠과학부,1.0,전심,월,1.0,3.0,2.0
12737,10280,기초기능해부학,전경규,스포츠과학부,2.0,전기,화,2.0,4.0,2.0
12738,10281,기초기능해부학,전경규,스포츠과학부,2.0,전기,화,4.0,6.0,2.0
12739,10282,웨이트트레이닝기초,김연휘,스포츠과학부,2.0,전기,화,6.0,8.0,2.0
12740,10282,웨이트트레이닝기초,김연휘,스포츠과학부,2.0,전기,목,6.0,8.0,2.0
12741,10283,웨이트트레이닝기초,미배정,스포츠과학부,2.0,전기,화,8.0,10.0,2.0
12742,10283,웨이트트레이닝기초,미배정,스포츠과학부,2.0,전기,목,8.0,10.0,2.0
12743,10284,웨이트트레이닝기초,정국현,스포츠과학부,2.0,전기,화,8.0,10.0,2.0
12744,10284,웨이트트레이닝기초,정국현,스포츠과학부,2.0,전기,목,6.0,8.0,2.0
12745,10285,스포츠사회학,임새미,스포츠과학부,2.0,전핵,월,7.0,8.5,1.5
12746,10285,스포츠사회학,임새미,스포츠과학부,2.0,전핵,수,7.0,8.5,1.5
12747,10286,스포츠사회학,임새미,스포츠과학부,2.0,전핵,월,4.0,5.5,1.5
12748,10286,스포츠사회학,임새미,스포츠과학부,2.0,전핵,수,4.0,5.5,1.5
12749,10287,운동생리학,이세원,스포츠과학부,2.0,전핵,월,5.5,7.0,1.5
12750,10287,운동생리학,이세원,스포츠과학부,2.0,전핵,수,2.5,4.0,1.5
12751,10288,운동생리학,이세원,스포츠과학부,2.0,전핵,월,2.5,4.0,1.5
12752,10288,운동생리학,이세원,스포츠과학부,2.0,전핵,수,5.5,7.0,1.5
12753,10289,New sports1,우희준,스포츠과학부,2.0,전심,목,6.0,8.0,2.0
12754,10290,농구,미배정,스포츠과학부,2.0,전심,화,2.0,4.0,2.0
12755,10291,생존수영,함경수,스포츠과학부,2.0,전심,목,1.0,3.0,2.0
12756,10292,스쿼시,구륜회,스포츠과학부,2.0,전심,금,7.0,9.0,2.0
12757,10293,스포츠안전관리,함경수,스포츠과학부,2.0,전심,금,5.0,7.0,2.0
12758,10294,운동생리학실습,이천옥,스포츠과학부,2.0,전심,금,3.0,5.0,2.0
12759,10295,해양스포츠,김민철,스포츠과학부,2.0,전심,금,12.0,14.0,2.0
12760,10296,해양스포츠,김민철,스포츠과학부,2.0,전심,금,10.0,12.0,2.0
12761,10297,Sport Management,홍진배,스포츠과학부,3.0,전핵,월,7.0,8.5,1.5
12762,10297,Sport Management,홍진배,스포츠과학부,3.0,전핵,수,8.5,10.0,1.5
12763,10298,Sport Management,홍진배,스포츠과학부,3.0,전핵,월,8.5,10.0,1.5
12764,10298,Sport Management,홍진배,스포츠과학부,3.0,전핵,수,7.0,8.5,1.5
12765,10299,트레이닝방법론,변경호,스포츠과학부,3.0,전핵,화,4.0,5.5,1.5
12766,10299,트레이닝방법론,변경호,스포츠과학부,3.0,전핵,목,2.5,4.0,1.5
12767,10300,트레이닝방법론,변경호,스포츠과학부,3.0,전핵,화,2.5,4.0,1.5
12768,10300,트레이닝방법론,변경호,스포츠과학부,3.0,전핵,목,5.5,7.0,1.5
12769,10301,Pilates,미배정,스포츠과학부,3.0,전심,금,2.0,4.0,2.0
12770,10302,Sports Data Analytics,김종원,스포츠과학부,3.0,전심,수,3.0,5.0,2.0
12771,10303,건강빅데이터실습분석,송송이,스포츠과학부,3.0,전심,화,8.0,10.0,2.0
12772,10304,근골격기능운동학,전경규,스포츠과학부,3.0,전심,수,5.5,7.0,1.5
12773,10304,근골격기능운동학,전경규,스포츠과학부,3.0,전심,목,4.0,5.5,1.5
12774,10305,배드민턴기초,이다혜,스포츠과학부,3.0,전심,월,4.0,6.0,2.0
12775,10306,배드민턴기초,이다혜,스포츠과학부,3.0,전심,월,2.0,4.0,2.0
12776,10307,스포츠코칭,박상혁,스포츠과학부,3.0,전심,화,6.0,8.0,2.0
12777,10308,유소년스포츠지도,강년주,스포츠과학부,3.0,전심,금,5.0,7.0,2.0
12778,10309,테니스기초,임새미,스포츠과학부,3.0,전심,수,1.0,3.0,2.0
12779,10310,테니스기초,임새미,스포츠과학부,3.0,전심,월,1.0,3.0,2.0
12780,10311,골프기초,곽지영,스포츠과학부,4.0,전심,수,5.0,7.0,2.0
12781,10312,과학적기능평가,김찬기,스포츠과학부,4.0,전심,금,7.0,9.0,2.0
12782,10313,기능재활운동2,전경규,스포츠과학부,4.0,전심,수,3.0,5.0,2.0
12783,10313,기능재활운동2,전경규,스포츠과학부,4.0,전심,금,5.0,7.0,2.0
12784,10314,스포츠과학캡스톤디자인1,변경호,스포츠과학부,4.0,전심,월,7.0,9.0,2.0
12785,10314,스포츠과학캡스톤디자인1,변경호,스포츠과학부,4.0,전심,목,7.0,9.0,2.0
12786,10315,스포츠지도실습,윤기준,스포츠과학부,4.0,전심,토,3.0,7.0,4.0
12787,10316,스포츠철학,윤기준,스포츠과학부,4.0,전심,월,2.5,4.0,1.5
12788,10316,스포츠철학,윤기준,스포츠과학부,4.0,전심,수,7.0,8.5,1.5
12789,10317,신체교정운동,김찬기,스포츠과학부,4.0,전심,목,5.0,7.0,2.0
12790,10318,야구,강년주,스포츠과학부,4.0,전심,목,2.0,4.0,2.0
12791,10319,특수체육지도,강년주,스포츠과학부,4.0,전심,금,2.0,4.0,2.0
12792,10320,퍼스널트레이닝,이승원,스포츠과학부,4.0,전심,화,4.0,6.0,2.0
12793,10321,공연학개론,김정아,공연예술학과,1.0,전기,월,1.0,4.0,3.0
12794,10322,연기입문1,정지호,공연예술학과,1.0,전기,화,18.0,13.0,-5.0
12795,10322,연기입문1,정지호,공연예술학과,1.0,전기,금,10.0,14.0,4.0
12796,10323,연기입문1,정지호,공연예술학과,1.0,전기,월,6.0,10.0,4.0
12797,10323,연기입문1,정지호,공연예술학과,1.0,전기,수,4.0,8.0,4.0
12798,10324,무대기술1,최세헌,공연예술학과,1.0,전심,목,7.0,10.0,3.0
12799,10325,무대분장1,임유경,공연예술학과,1.0,전심,화,4.0,7.0,3.0
12800,10326,무대분장1,임유경,공연예술학과,1.0,전심,화,1.0,4.0,3.0
12801,10327,소리와리듬1,고석용,공연예술학과,1.0,전심,목,1.0,4.0,3.0
12802,10328,연기화술1,최용진,공연예술학과,1.0,전심,금,7.0,10.0,3.0
12803,10329,연기화술1,최용진,공연예술학과,1.0,전심,목,11.0,14.0,3.0
12804,10330,움직임기초1,오정은,공연예술학과,1.0,전심,금,4.0,7.0,3.0
12805,10331,움직임기초1,오정은,공연예술학과,1.0,전심,금,1.0,4.0,3.0
12806,10332,현대공연예술론,임일진,공연예술학과,2.0,전기,수,1.0,4.0,3.0
12807,10333,대본분석과장면발표,차지수,공연예술학과,2.0,전심,화,2.0,6.0,4.0
12808,10333,대본분석과장면발표,차지수,공연예술학과,2.0,전심,목,4.0,8.0,4.0
12809,10334,대본분석과장면발표,박근수,공연예술학과,2.0,전심,월,17.0,12.0,-5.0
12810,10334,대본분석과장면발표,박근수,공연예술학과,2.0,전심,화,2.0,6.0,4.0
12811,10335,무대음향실습1,안창용,공연예술학과,2.0,전심,수,5.0,8.0,3.0
12812,10336,무대의상2,임일진,공연예술학과,2.0,전심,화,7.0,10.0,3.0
12813,10337,무대조명실습1,여국군,공연예술학과,2.0,전심,목,1.0,4.0,3.0
12814,10338,성격구축실습,황세원,공연예술학과,2.0,전심,월,5.0,8.0,3.0
12815,10339,성격구축실습,황세원,공연예술학과,2.0,전심,월,17.0,11.0,-6.0
12816,10340,연기화술3,최용진,공연예술학과,2.0,전심,목,17.0,11.0,-6.0
12817,10341,연기화술3,최용진,공연예술학과,2.0,전심,금,4.0,7.0,3.0
12818,10342,연출론,정지호,공연예술학과,2.0,전심,수,8.0,11.0,3.0
12819,10343,무대미술2,임일진,공연예술학과,3.0,전핵,화,2.0,5.0,3.0
12820,10344,연극제작2,마찬호,공연예술학과,3.0,전핵,월,1.0,5.0,4.0
12821,10344,연극제작2,마찬호,공연예술학과,3.0,전핵,수,5.0,9.0,4.0
12822,10345,연극제작2,구태환,공연예술학과,3.0,전핵,월,1.0,5.0,4.0
12823,10345,연극제작2,구태환,공연예술학과,3.0,전핵,수,5.0,9.0,4.0
12824,10346,뮤지컬댄스1,신동화,공연예술학과,3.0,전심,화,9.0,12.0,3.0
12825,10347,뮤지컬발성2,이창완,공연예술학과,3.0,전심,목,6.0,10.0,4.0
12826,10348,뮤지컬발성2,이창완,공연예술학과,3.0,전심,목,2.0,6.0,4.0
12827,10349,연출기법2,구태환,공연예술학과,3.0,전심,화,5.0,8.0,3.0
12828,10350,영상촬영편집2,정기원,공연예술학과,3.0,전심,수,1.0,5.0,4.0
12829,10351,카메라연기1,박근수,공연예술학과,3.0,전심,월,5.0,8.0,3.0
12830,10352,카메라연기1,조창열,공연예술학과,3.0,전심,금,1.0,4.0,3.0
12831,10353,안무실기,김주성,공연예술학과,4.0,전심,금,7.0,10.0,3.0
12832,10354,연극제작4,구태환,공연예술학과,4.0,전심,월,5.0,9.0,4.0
12833,10354,연극제작4,구태환,공연예술학과,4.0,전심,금,1.0,5.0,4.0
12834,10355,연극제작4,구태환,공연예술학과,4.0,전심,월,18.0,13.0,-5.0
12835,10355,연극제작4,구태환,공연예술학과,4.0,전심,금,18.0,13.0,-5.0
12836,10356,영화제작실습1,미배정,공연예술학과,4.0,전심,화,6.0,10.0,4.0
12837,10357,프로덕션연구2,임일진,공연예술학과,4.0,전심,목,6.0,9.0,3.0
12838,10358,희곡작법2,이상범,공연예술학과,4.0,전심,목,3.0,6.0,3.0
12839,10359,자기설계세미나 I,조유석,디자인학부,1.0,전기,수,6.0,7.0,1.0
12840,10360,자기설계세미나 I,안혜신,디자인학부,1.0,전기,수,2.0,3.0,1.0
12841,10361,자기설계세미나 I,한혜진,디자인학부,1.0,전기,수,6.0,7.0,1.0
12842,10362,자기설계세미나 I,김시연,디자인학부,1.0,전기,수,2.0,3.0,1.0
12843,10363,평면과디자인,이정연,디자인학부,1.0,전핵,화,7.0,10.0,3.0
12844,10364,평면과디자인,문해원,디자인학부,1.0,전핵,월,4.0,7.0,3.0
12845,10365,평면과디자인,이정연,디자인학부,1.0,전핵,화,4.0,7.0,3.0
12846,10366,디자인 Thinking,이서진,디자인학부,1.0,전심,수,7.0,10.0,3.0
12847,10367,디자인 Thinking,이서진,디자인학부,1.0,전심,수,3.0,6.0,3.0
12848,10368,디자인발상과드로잉,이기오,디자인학부,1.0,전심,화,7.0,10.0,3.0
12849,10369,디자인발상과드로잉,이기오,디자인학부,1.0,전심,화,4.0,7.0,3.0
12850,10370,영상과디자인,유동현,디자인학부,1.0,전심,목,7.0,10.0,3.0
12851,10371,영상과디자인,유동현,디자인학부,1.0,전심,목,1.0,4.0,3.0
12852,10372,입체디자인,박채은,디자인학부,1.0,전심,월,7.0,10.0,3.0
12853,10373,입체디자인,박채은,디자인학부,1.0,전심,월,4.0,7.0,3.0
12854,10374,입체디자인,박채은,디자인학부,1.0,전심,화,1.0,4.0,3.0
12855,10375,기초제품디자인,조유석,디자인학부,2.0,전핵,수,7.0,10.0,3.0
12856,10376,기초제품디자인,조유석,디자인학부,2.0,전핵,화,1.0,4.0,3.0
12857,10377,3D 컴퓨터 디자인,홍민석,디자인학부,2.0,전심,목,4.0,7.0,3.0
12858,10378,3D 컴퓨터 디자인,홍민석,디자인학부,2.0,전심,목,7.0,10.0,3.0
12859,10379,GUI디자인,이운형,디자인학부,2.0,전심,목,7.0,10.0,3.0
12860,10380,GUI디자인,이운형,디자인학부,2.0,전심,월,6.0,9.0,3.0
12861,10381,그래픽디자인,김시연,디자인학부,2.0,전심,목,4.0,7.0,3.0
12862,10382,그래픽디자인,김시연,디자인학부,2.0,전심,화,4.0,7.0,3.0
12863,10383,디자인구현프로그래밍,박동명,디자인학부,2.0,전심,수,1.0,4.0,3.0
12864,10384,디자인구현프로그래밍,박동명,디자인학부,2.0,전심,수,4.0,7.0,3.0
12865,10385,레이아웃디자인,전혜연,디자인학부,2.0,전심,수,1.0,4.0,3.0
12866,10386,레이아웃디자인,전혜연,디자인학부,2.0,전심,목,1.0,4.0,3.0
12867,10387,모션일러스트레이션,한혜진,디자인학부,2.0,전심,화,4.0,7.0,3.0
12868,10388,모션일러스트레이션,한혜진,디자인학부,2.0,전심,월,7.0,10.0,3.0
12869,10389,실감콘텐츠영상디자인,김수현,디자인학부,2.0,전심,수,4.0,7.0,3.0
12870,10390,실감콘텐츠영상디자인,김수현,디자인학부,2.0,전심,수,7.0,10.0,3.0
12871,10391,타이포와이미지,신민정,디자인학부,2.0,전심,금,6.0,9.0,3.0
12872,10392,타이포와이미지,신민정,디자인학부,2.0,전심,금,2.0,5.0,3.0
12873,10393,광고디자인스튜디오,이상혁,디자인학부,3.0,전심,수,7.0,10.0,3.0
12874,10394,광고디자인스튜디오,이상혁,디자인학부,3.0,전심,수,4.0,7.0,3.0
12875,10395,데이터주도제품디자인,박동명,디자인학부,3.0,전심,월,4.0,7.0,3.0
12876,10396,비주얼스토리텔링,박지연,디자인학부,3.0,전심,화,4.0,7.0,3.0
12877,10397,비주얼스토리텔링,박지연,디자인학부,3.0,전심,화,7.0,10.0,3.0
12878,10398,색채와디지털이미지,김지룡,디자인학부,3.0,전심,금,2.0,5.0,3.0
12879,10399,색채와디지털이미지,김지룡,디자인학부,3.0,전심,금,6.0,9.0,3.0
12880,10400,시각디자인,이서진,디자인학부,3.0,전심,월,4.0,7.0,3.0
12881,10401,시각디자인,이서진,디자인학부,3.0,전심,화,4.0,7.0,3.0
12882,10402,인포그래픽디자인,이은영,디자인학부,3.0,전심,목,2.0,5.0,3.0
12883,10403,인포그래픽디자인,이은영,디자인학부,3.0,전심,목,5.0,8.0,3.0
12884,10404,제품서비스시스템디자인,안혜신,디자인학부,3.0,전심,수,3.0,6.0,3.0
12885,10405,편집디자인,문해원,디자인학부,3.0,전심,월,1.0,4.0,3.0
12886,10406,편집디자인,문해원,디자인학부,3.0,전심,월,7.0,10.0,3.0
12887,10407,헬스케어서비스디자인,서명원,디자인학부,3.0,전심,목,2.0,5.0,3.0
12888,10408,헬스케어서비스디자인,서명원,디자인학부,3.0,전심,목,5.0,8.0,3.0
12889,10409,미디어디자인프로젝트,이운형,디자인학부,4.0,전심,화,4.0,7.0,3.0
12890,10410,브랜드디자인프로젝트,김시연,디자인학부,4.0,전심,수,4.0,7.0,3.0
12891,10411,산업디자인프로젝트,조유석,디자인학부,4.0,전심,목,4.0,7.0,3.0
12892,10412,시각디자인프로젝트,전혜연,디자인학부,4.0,전심,화,4.0,7.0,3.0
12893,10413,영상디자인프로젝트,유동현,디자인학부,4.0,전심,목,4.0,7.0,3.0
12894,10414,영상디자인프로젝트,한혜진,디자인학부,4.0,전심,수,3.0,6.0,3.0
12895,10415,제품디자인프로젝트,안혜신,디자인학부,4.0,전심,월,2.0,5.0,3.0
12896,10416,기초동양화,송윤주,서양화전공,1.0,전기,수,5.0,8.0,3.0
12897,10417,기초서양화,이계원,서양화전공,1.0,전기,월,1.0,4.0,3.0
12898,10418,현대미술세미나1모더니즘,조연주,서양화전공,2.0,전핵,월,6.0,9.0,3.0
